Season,Week Number,Baker,Week Name,Bake,Signature Bake,Signature Time Allotment (hours),Signature Sweet (1) or Savory (0),Signature Quantity,Signature Handshake,Technical Bake,Technical Recipe Writer,Technical Time Allotment (hours),Technical Sweet (1) or Savory (0),Technical Quantity,Technical Rank,Showstopper,Showstopper Bake,Showstopper Time Allotment (hours),Showstopper Sweet (1) or Savory (0),Showstopper Quantity,Showstopper Handshake,Favorite,Least Favorite,Star Baker,Eliminated,Competed,Winner,UK viewers (millions)
Series 11,1,Sura,Cake,Battenberg Cake,Lemon & Orange Battenberg Cake,2,1,1,0,Miniature Pineapple Upside-Down Cakes,Paul,1.5,1,6,1,Celebrity Hero Cake Bust,Ode to Attenborough,4,1,1,0,1,0,0,0,1,0,
Series 11,2,Dave,Biscuits,Chocolate Florentines,Feathered Chocolate Mango Florentines,2,1,36,0,coconut macaroons,Prue,1.75,1,12,1,3D Biscuit Table Setting,Waiting for Tacos',4,0,1,0,1,0,1,0,1,0,
Series 11,2,Hermine,Biscuits,Chocolate Florentines,Mango and Coconut Florentines,2,1,36,0,coconut macaroons,Prue,1.75,1,12,5,3D Biscuit Table Setting,Sakura Tea Set,4,0,1,0,0,0,0,0,1,0,
Series 11,2,Laura,Biscuits,Chocolate Florentines,Salted Caramel Florentines,2,1,36,0,coconut macaroons,Prue,1.75,1,12,7,3D Biscuit Table Setting,Celebration Afternoon Tea,4,0,1,0,0,0,0,0,1,0,
Series 11,2,Linda,Biscuits,Chocolate Florentines,Flower Topped Florentines,2,1,36,0,coconut macaroons,Prue,1.75,1,12,4,3D Biscuit Table Setting,High Tea in Amsterdam',4,0,1,0,0,0,0,0,1,0,
Series 11,2,Lottie,Biscuits,Chocolate Florentines,Quarantine Florentines,2,1,36,1,coconut macaroons,Prue,1.75,1,12,8,3D Biscuit Table Setting,Viking Victuals,4,0,1,0,0,0,0,0,1,0,
Series 11,2,Mak,Biscuits,Chocolate Florentines,Mango and Cumin Florentines,2,1,36,0,coconut macaroons,Prue,1.75,1,12,3,3D Biscuit Table Setting,Indian Chai Service,4,0,1,0,0,1,0,1,1,0,
Series 11,2,Marc E,Biscuits,Chocolate Florentines,"Ginger, Cherry and Pistachio Florentines",2,1,36,0,coconut macaroons,Prue,1.75,1,12,9,3D Biscuit Table Setting,Morning Coffee 'n' Toast,4,0,1,0,1,0,0,0,1,0,
Series 11,2,Mark L,Biscuits,Chocolate Florentines,Mango Lassi Florentines,2,1,36,0,coconut macaroons,Prue,1.75,1,12,2,3D Biscuit Table Setting,Ethiopian Coffee Ceremony,4,0,1,0,1,0,0,0,1,0,
Series 11,2,Peter,Biscuits,Chocolate Florentines,Sticky Toffee Florentines,2,1,36,0,coconut macaroons,Prue,1.75,1,12,10,3D Biscuit Table Setting,Biscuit Burns Supper,4,0,1,0,0,0,0,0,1,1,
Series 11,2,Rowan,Biscuits,Chocolate Florentines,Waistcoat Florentines,2,1,36,0,coconut macaroons,Prue,1.75,1,12,11,3D Biscuit Table Setting,Worse Things Happen At Sea',4,0,1,0,0,1,0,0,1,0,
Series 11,2,Sura,Biscuits,Chocolate Florentines,Sohan Florentines,2,1,36,0,coconut macaroons,Prue,1.75,1,12,6,3D Biscuit Table Setting,Speculaas Ramadan Tea Time,4,0,1,0,0,0,0,0,1,0,
Series 11,3,Dave,Bread,Soda Bread Loaves,Chilli Chocolate & Cheesy Bacon Soda Bread,1.75,1,2,0,Rainbow-coloured Bagels,Paul,2.75,0,6,9,Large Bread Plaque,Grateful For My Home and Little Family',3.5,0,1,0,0,1,0,0,1,0,
Series 11,3,Hermine,Bread,Soda Bread Loaves,My Favourite Flavours Soda Bread,1.75,1,2,0,Rainbow-coloured Bagels,Paul,2.75,0,6,7,Large Bread Plaque,A Journey Back to France,3.5,0,1,0,0,0,0,0,1,0,
Series 11,3,Laura,Bread,Soda Bread Loaves,Nana Peg's Nicely Spiced and Cherrylicious Soda Bread,1.75,1,2,0,Rainbow-coloured Bagels,Paul,2.75,0,6,6,Large Bread Plaque,Showstopping Musical Theatre Inspired Bread,3.5,0,1,0,0,0,0,0,1,0,
Series 11,3,Linda,Bread,Soda Bread Loaves,Cyflym Bara Soda Bread,1.75,1,2,0,Rainbow-coloured Bagels,Paul,2.75,0,6,1,Large Bread Plaque,Fruits of our Labour' Black Olive Bread & Tiger Bread,3.5,0,1,0,0,0,0,0,1,0,
Series 11,3,Lottie,Bread,Soda Bread Loaves,Blueberry Breakfast & Summertime Soda Bread,1.75,1,2,0,Rainbow-coloured Bagels,Paul,2.75,0,6,5,Large Bread Plaque,My House In Bread,3.5,0,1,0,0,0,0,0,1,0,
Series 11,3,Marc E,Bread,Soda Bread Loaves,Cornish Soda Breads,1.75,1,2,0,Rainbow-coloured Bagels,Paul,2.75,0,6,2,Large Bread Plaque,The Dharma Wheel Bread Sheaf,3.5,0,1,0,1,0,1,0,1,0,
Series 11,3,Mark L,Bread,Soda Bread Loaves,Sausage & Stout Soda Bread,1.75,1,2,0,Rainbow-coloured Bagels,Paul,2.75,0,6,3,Large Bread Plaque,Orchard County Bread with Sweet Apple and Savoury Wild Garlic,3.5,0,1,0,0,0,0,0,1,0,
Series 11,3,Peter,Bread,Soda Bread Loaves,Black Pudding & Ginger Beer Soda Bread,1.75,1,2,0,Rainbow-coloured Bagels,Paul,2.75,0,6,4,Large Bread Plaque,Edinburgh Cityscape Bread Plaque,3.5,0,1,0,0,1,0,0,1,1,
Series 11,3,Rowan,Bread,Soda Bread Loaves,Flavours of Italy,1.75,1,2,0,Rainbow-coloured Bagels,Paul,2.75,0,6,10,Large Bread Plaque,Worcestershire Pear Tree,3.5,0,1,0,0,1,0,1,1,0,
Series 11,3,Sura,Bread,Soda Bread Loaves,Middle Eastern Inspired Soda Bread,1.75,1,2,0,Rainbow-coloured Bagels,Paul,2.75,0,6,7,Large Bread Plaque,Mama's Tomato Vine Harvest Loaf,3.5,0,1,0,1,0,0,0,1,0,
Series 11,4,Dave,Chocolate,Chocolate Brownies,Honeycomb Explosion Brownies,1.5,1,18,0,Chocolate Babka,Paul,2.5,1,1,8,White Chocolate Celebration Cake,Strawberry Splash White Chocolate Fraisier Cake,4,1,1,0,0,1,0,0,1,0,
Series 11,4,Hermine,Chocolate,Chocolate Brownies,"Raspberry, White Chocolate & Pistachio Brownies",1.5,1,18,0,Chocolate Babka,Paul,2.5,1,1,5,White Chocolate Celebration Cake,Lemon & White Chocolate Cake,4,1,1,0,0,0,0,0,1,0,
Series 11,4,Laura,Chocolate,Chocolate Brownies,Salted Caramel Brownie S'mores,1.5,1,18,0,Chocolate Babka,Paul,2.5,1,1,2,White Chocolate Celebration Cake,Chocolate Heaven Cake,4,1,1,0,0,0,0,0,1,0,
Series 11,4,Linda,Chocolate,Chocolate Brownies,Treats of Christmas Past',1.5,1,18,0,Chocolate Babka,Paul,2.5,1,1,1,White Chocolate Celebration Cake,English Rose Cake,4,1,1,0,0,0,0,0,1,0,
Series 11,4,Lottie,Chocolate,Chocolate Brownies,Have Your Cake and Eat It' Brownies,1.5,1,18,0,Chocolate Babka,Paul,2.5,1,1,9,White Chocolate Celebration Cake,Nana and Papa's Sapphire Anniversary Cake,4,1,1,0,0,1,0,0,1,0,
Series 11,4,Marc E,Chocolate,Chocolate Brownies,Praline Brownies,1.5,1,18,0,Chocolate Babka,Paul,2.5,1,1,6,White Chocolate Celebration Cake,White Chocolate & Raspberry Buttercream Celebration Cake,4,1,1,0,0,0,0,0,1,0,
Series 11,4,Mark L,Chocolate,Chocolate Brownies,Gimmie S'mores' Brownies,1.5,1,18,0,Chocolate Babka,Paul,2.5,1,1,3,White Chocolate Celebration Cake,A Bake Off Birthday',4,1,1,0,1,0,1,0,1,0,
Series 11,4,Peter,Chocolate,Chocolate Brownies,Upside Down Brownies,1.5,1,18,0,Chocolate Babka,Paul,2.5,1,1,4,White Chocolate Celebration Cake,Graduation Cake,4,1,1,0,1,0,0,0,1,1,
Series 11,4,Sura,Chocolate,Chocolate Brownies,Double Chocolate Marshmallow Brownies,1.5,1,18,0,Chocolate Babka,Paul,2.5,1,1,7,White Chocolate Celebration Cake,Strawberry & White Chocolate Celebration Cake,4,1,1,0,0,1,0,1,1,0,
Series 11,5,Dave,Pastry,Pasties,Thai Basil Chicken Pasties,2,0,8,0,Raspberry Éclairs / Salted Caramel Éclairs,Prue,2.25,1,6,5,Caged Tart,"Chocolate, Mango and Lime Tart",3.75,1,1,0,1,0,0,0,1,0,
Series 11,5,Hermine,Pastry,Pasties,Moroccan Tagine Pasties,2,0,8,0,Raspberry Éclairs / Salted Caramel Éclairs,Prue,2.25,1,6,2,Caged Tart,Lime Confit and Lemon Meringue Tart,3.75,1,1,0,1,0,0,0,1,0,
Series 11,5,Laura,Pastry,Pasties,Proper Tasty Pasties,2,0,8,0,Raspberry Éclairs / Salted Caramel Éclairs,Prue,2.25,1,6,6,Caged Tart,Kent Garden Tart,3.75,1,1,0,1,0,1,0,1,0,
Series 11,5,Linda,Pastry,Pasties,Spicy Indian Pasties,2,0,8,0,Raspberry Éclairs / Salted Caramel Éclairs,Prue,2.25,1,6,8,Caged Tart,Gypsy Tart,3.75,1,1,0,0,1,0,1,1,0,
Series 11,5,Lottie,Pastry,Pasties,Toad-In-The-Hole-Less Pasties,2,0,8,0,Raspberry Éclairs / Salted Caramel Éclairs,Prue,2.25,1,6,4,Caged Tart,Apple Tree Tart,3.75,1,1,0,0,0,0,0,1,0,
Series 11,5,Marc E,Pastry,Pasties,Cornish Fish Pasties,2,0,8,0,Raspberry Éclairs / Salted Caramel Éclairs,Prue,2.25,1,6,7,Caged Tart,Posh Apple & Blackberry Pie,3.75,1,1,0,0,1,0,0,1,0,
Series 11,5,Mark L,Pastry,Pasties,Aloo Gobi Pasties,2,0,8,0,Raspberry Éclairs / Salted Caramel Éclairs,Prue,2.25,1,6,3,Caged Tart,Mes-SAGE in a Bottle,3.75,1,1,0,0,1,0,0,1,0,
Series 11,5,Peter,Pastry,Pasties,Kedgeree Pasties,2,0,8,0,Raspberry Éclairs / Salted Caramel Éclairs,Prue,2.25,1,6,1,Caged Tart,Blackberry & Lemon Tart,3.75,1,1,0,1,0,0,0,1,1,
Series 11,6,Dave,Japanese,Steamed Buns,Chicken Shaped Katsu Curry Buns,2.5,1,8,0,Matcha Crepe Cake,Prue,2,1,1,3,Kawaii Cake,Matcha Shiba Inu Cake,4,1,1,0,1,0,0,0,1,0,
Series 11,6,Hermine,Japanese,Steamed Buns,Chicken Nikuman Panda Buns,2.5,1,8,0,Matcha Crepe Cake,Prue,2,1,1,4,Kawaii Cake,Strawberry Cherry Blossom Cake,4,1,1,0,0,1,0,0,1,0,
Series 11,6,Laura,Japanese,Steamed Buns,Piggy Pork Belly Buns,2.5,1,8,0,Matcha Crepe Cake,Prue,2,1,1,7,Kawaii Cake,Upside Down Pineapple Cake,4,1,1,0,0,1,0,0,1,0,
Series 11,6,Lottie,Japanese,Steamed Buns,Cheeseburger Steamed Buns,2.5,1,8,0,Matcha Crepe Cake,Prue,2,1,1,2,Kawaii Cake,Into the Japanese Woods,4,1,1,0,1,0,1,0,1,0,
Series 11,6,Marc E,Japanese,Steamed Buns,Hmmmm Dhal' Steamed Buns,2.5,1,8,0,Matcha Crepe Cake,Prue,2,1,1,6,Kawaii Cake,Hamish the Dog Cake,4,1,1,0,1,0,0,0,1,0,
Series 11,6,Mark L,Japanese,Steamed Buns,Burger Buns,2.5,1,8,0,Matcha Crepe Cake,Prue,2,1,1,5,Kawaii Cake,Avo Baby',4,1,1,0,0,1,0,1,1,0,
Series 11,6,Peter,Japanese,Steamed Buns,Lamb Steamed Buns,2.5,1,8,0,Matcha Crepe Cake,Prue,2,1,1,1,Kawaii Cake,Dizzy the Shuttlecock,4,1,1,0,0,0,0,0,1,1,
Series 11,7,Dave,1980s,Quiches,Novel Quiches,2,1,8,0,Custard & Jam Finger Doughnuts,Paul,2.75,1,6,6,Ice Cream Cake,Tiramisu',4.5,1,1,0,0,0,0,0,1,0,
Series 11,7,Hermine,1980s,Quiches,Classic Quiches,2,1,8,0,Custard & Jam Finger Doughnuts,Paul,2.75,1,6,1,Ice Cream Cake,Holiday Ice Cream Cake,4.5,1,1,0,1,0,1,0,1,0,
Series 11,7,Laura,1980s,Quiches,Pea & Pizza Quiches,2,1,8,0,Custard & Jam Finger Doughnuts,Paul,2.75,1,6,4,Ice Cream Cake,Death by Chocolate',4.5,1,1,0,0,1,0,0,1,0,
Series 11,7,Lottie,1980s,Quiches,English Breakfast & Summer Salad Quiches,2,1,8,0,Custard & Jam Finger Doughnuts,Paul,2.75,1,6,5,Ice Cream Cake,80's Mix Tape',4.5,1,1,0,0,1,0,1,1,0,
Series 11,7,Marc E,1980s,Quiches,Cornish Quiches,2,1,8,0,Custard & Jam Finger Doughnuts,Paul,2.75,1,6,3,Ice Cream Cake,Retro Ice Cream Parlour,4.5,1,1,0,1,0,0,0,1,0,
Series 11,7,Peter,1980s,Quiches,Thai Curry & Salmon Quiches,2,1,8,0,Custard & Jam Finger Doughnuts,Paul,2.75,1,6,2,Ice Cream Cake,Christmas Cake Surprise',4.5,1,1,0,0,0,0,0,1,1,
Series 11,8,Dave,Dessert,Mini Cheesecakes,Celebration of Citrus' Cheesecakes,2.5,1,12,0,Sussex Pond Puddings,Prue,2.5,1,2,5,Jelly Art Design Cake,Newquay Beach Scene,4.5,1,1,0,0,0,0,0,1,0,
Series 11,8,Hermine,Dessert,Mini Cheesecakes,Passion Fruit Cheesecakes,2.5,1,12,0,Sussex Pond Puddings,Prue,2.5,1,2,3,Jelly Art Design Cake,Chocolate and Raspberry Mousse Jelly Cake,4.5,1,1,0,1,0,1,0,1,0,
Series 11,8,Laura,Dessert,Mini Cheesecakes,Passion Fruit Cheesecakes,2.5,1,12,0,Sussex Pond Puddings,Prue,2.5,1,2,1,Jelly Art Design Cake,Flower Power' Koi Jelly Art Cake,4.5,1,1,0,1,0,0,0,1,0,
Series 11,8,Marc E,Dessert,Mini Cheesecakes,New York Style Vanilla & Mascarpone Cheesecakes,2.5,1,12,0,Sussex Pond Puddings,Prue,2.5,1,2,2,Jelly Art Design Cake,Apple Jelly with Chocolate and Strawberry Mousse,4.5,1,1,0,0,1,0,1,1,0,
Series 11,8,Peter,Dessert,Mini Cheesecakes,Lime & Ginger Cheesecakes,2.5,1,12,0,Sussex Pond Puddings,Prue,2.5,1,2,4,Jelly Art Design Cake,Snow Globe Jelly Cake,4.5,1,1,0,0,1,0,0,1,1,
Series 11,9,Dave,Pâtisserie,Pâte à Savarin,"Honey Tequila, Passion Fruit & Mango Savarins",2.75,1,12,0,Danish Kransekake Cornucopia Cake,Paul,2.25,1,1,3,Mini Cube-shaped Cakes,Celebration of Chocolate Cube Cake,4.5,1,25,0,1,0,0,0,1,0,
Series 11,9,Hermine,Pâtisserie,Pâte à Savarin,Creme ét Abricot Baba au Rhum,2.75,1,12,0,Danish Kransekake Cornucopia Cake,Paul,2.25,1,1,2,Mini Cube-shaped Cakes,The Best of Hermine' Cube Cakes,4.5,1,25,0,0,1,0,1,1,0,
Series 11,9,Laura,Pâtisserie,Pâte à Savarin,"Poached Pineapple, Kiwi and Passion Fruit Rum Babas",2.75,1,12,0,Danish Kransekake Cornucopia Cake,Paul,2.25,1,1,4,Mini Cube-shaped Cakes,Black Forest Cube Cakes,4.5,1,25,0,0,1,0,0,1,0,
Series 11,9,Peter,Pâtisserie,Pâte à Savarin,Strawberry & Elderflower Babas,2.75,1,12,0,Danish Kransekake Cornucopia Cake,Paul,2.25,1,1,1,Mini Cube-shaped Cakes,"Chocolate, Raspberry & Pistachio Cube Cakes",4.5,1,25,0,1,0,1,0,1,1,
Series 11,10,Dave,Final,Custard Slices,Caramel Latte' Custard Slice,2.5,1,8,0,Walnut Whirls,Prue,2,1,8,1,Colossal Dessert Tower,Tower to Redemption,4.5,1,1,0,0,0,0,1,1,0,
Series 11,10,Laura,Final,Custard Slices,Yuzu Custard Slice,2.5,1,8,0,Walnut Whirls,Prue,2,1,8,3,Colossal Dessert Tower,Rainbow Dessert Tower,4.5,1,1,0,0,0,0,1,1,0,
Series 11,10,Peter,Final,Custard Slices,Cranachan Custard Slice,2.5,1,8,0,Walnut Whirls,Prue,2,1,8,2,Colossal Dessert Tower,Bonkers Bake Off Bubble Cake,4.5,1,1,0,0,0,1,0,1,1,
